label,text
晴,1994/12/5
快晴,1994/12/6
晴,1994/12/7
快晴,1994/12/8
曇一時雨,1994/12/9
晴,1994/12/10
曇時々雨,1994/12/11
曇,1994/12/12
晴後時々雨,1994/12/13
曇後晴,1994/12/14
晴,1994/12/15
晴,1994/12/16
晴一時曇,1994/12/17
晴,1994/12/18
快晴,1994/12/19
曇後晴,1994/12/20
晴後曇,1994/12/21
快晴,1994/12/22
晴,1994/12/23
快晴,1994/12/24
晴後曇,1994/12/25
晴後曇一時雨,1994/12/26
曇,1994/12/27
曇時々雨,1994/12/28
晴一時曇,1994/12/29
曇,1994/12/30
曇一時雨,1994/12/31
快晴,1995/1/1
快晴,1995/1/2
曇一時晴,1995/1/3
雨一時曇,1995/1/4
晴一時曇,1995/1/5
晴一時曇,1995/1/6
快晴,1995/1/7
晴,1995/1/8
快晴,1995/1/9
晴後一時曇,1995/1/10
快晴,1995/1/11
晴,1995/1/12
晴,1995/1/13
晴一時曇,1995/1/14
快晴,1995/1/15
快晴,1995/1/16
晴,1995/1/17
晴,1995/1/18
晴,1995/1/19
晴一時曇,1995/1/20
晴,1995/1/21
曇後雨,1995/1/22
曇時々晴一時雨,1995/1/23
曇一時雨後晴,1995/1/24
晴,1995/1/25
晴,1995/1/26
晴後一時曇,1995/1/27
晴,1995/1/28
晴,1995/1/29
晴一時曇,1995/1/30
晴一時曇,1995/1/31
快晴,1995/2/1
晴,1995/2/2
晴,1995/2/3
曇一時晴,1995/2/4
雪後みぞれ一時雨,1995/2/5
晴,1995/2/6
晴一時曇,1995/2/7
晴一時曇,1995/2/8
曇一時雨,1995/2/9
快晴,1995/2/10
快晴,1995/2/11
晴後曇,1995/2/12
曇時々晴一時雨,1995/2/13
雨一時曇,1995/2/14
曇一時雨,1995/2/15
曇一時雨,1995/2/16
晴,1995/2/17
晴,1995/2/18
晴,1995/2/19
晴一時曇,1995/2/20
晴,1995/2/21
快晴,1995/2/22
晴,1995/2/23
晴後一時曇,1995/2/24
曇,1995/2/25
みぞれ時々雪一時雨,1995/2/26
晴一時曇,1995/2/27
晴一時曇,1995/2/28
雪時々雨後晴,1995/3/1
晴後曇一時雨,1995/3/2
曇一時晴,1995/3/3
雪一時みぞれ後雨,1995/3/4
晴一時雨,1995/3/5
晴,1995/3/6
晴,1995/3/7
晴,1995/3/8
晴,1995/3/9
雨一時曇,1995/3/10
晴一時雨,1995/3/11
晴後一時雨,1995/3/12
曇時々晴一時雨、雷を伴う,1995/3/13
晴,1995/3/14
曇一時晴,1995/3/15
曇時々雨一時晴,1995/3/16
雨,1995/3/17
雨,1995/3/18
曇一時雨,1995/3/19
快晴,1995/3/20
晴,1995/3/21
晴一時曇,1995/3/22
曇一時晴,1995/3/23
曇一時雨,1995/3/24
雨,1995/3/25
雪時々みぞれ後雨,1995/3/26
晴一時曇,1995/3/27
晴一時雨,1995/3/28
曇,1995/3/29
雨,1995/3/30
曇一時晴,1995/3/31
曇時々晴,1995/4/1
曇後晴,1995/4/2
晴一時曇,1995/4/3
快晴,1995/4/4
晴時々薄曇,1995/4/5
晴後曇一時雨,1995/4/6
雨時々曇、雷を伴う,1995/4/7
晴,1995/4/8
晴一時雨,1995/4/9
晴一時雨,1995/4/10
曇一時雨,1995/4/11
曇時々雨後晴、ひょうを伴う,1995/4/12
晴一時曇,1995/4/13
雨時々曇,1995/4/14
晴後曇,1995/4/15
曇,1995/4/16
曇時々晴一時雨,1995/4/17
曇後一時雨,1995/4/18
曇時々晴一時雨,1995/4/19
快晴,1995/4/20
晴後時々曇,1995/4/21
曇時々雨,1995/4/22
曇時々雨,1995/4/23
晴後一時曇,1995/4/24
雨時々曇,1995/4/25
曇一時雨,1995/4/26
晴後一時曇,1995/4/27
曇後一時雨,1995/4/28
曇後一時雨,1995/4/29
雨後曇,1995/4/30
雨一時曇,1995/5/1
曇一時雨後時々晴,1995/5/2
曇一時霧雨、霧を伴う,1995/5/3
曇,1995/5/4
曇一時雨,1995/5/5
曇一時雨後晴,1995/5/6
晴後曇,1995/5/7
曇一時雨,1995/5/8
晴一時曇,1995/5/9
晴一時曇、霧を伴う,1995/5/10
曇時々雨,1995/5/11
曇一時雨,1995/5/12
曇一時雨,1995/5/13
曇一時雨,1995/5/14
大雨,1995/5/15
雨時々曇,1995/5/16
曇一時雨,1995/5/17
快晴,1995/5/18
晴,1995/5/19
晴,1995/5/20
曇一時雨,1995/5/21
曇時々雨,1995/5/22
晴,1995/5/23
晴,1995/5/24
晴時々曇,1995/5/25
曇一時雨後時々晴,1995/5/26
晴一時曇,1995/5/27
晴時々曇,1995/5/28
雨,1995/5/29
晴一時雨,1995/5/30
曇時々晴,1995/5/31
曇後晴一時雨、雷・ひょうを伴う,1995/6/1
曇時々晴,1995/6/2
曇後一時雨,1995/6/3
曇時々雨,1995/6/4
曇,1995/6/5
曇一時雨,1995/6/6
曇後晴,1995/6/7
曇,1995/6/8
雨時々曇,1995/6/9
曇一時雨後時々晴,1995/6/10
曇一時晴,1995/6/11
曇,1995/6/12
雨,1995/6/13
雨後一時曇,1995/6/14
曇一時雨、霧を伴う,1995/6/15
曇時々雨,1995/6/16
晴一時曇,1995/6/17
晴後曇,1995/6/18
雨時々曇,1995/6/19
曇時々雨,1995/6/20
曇後一時雨,1995/6/21
雨一時曇,1995/6/22
雨時々曇,1995/6/23
曇一時雨,1995/6/24
曇一時雨,1995/6/25
雨時々曇,1995/6/26
曇一時霧雨,1995/6/27
曇一時雨,1995/6/28
曇一時雨,1995/6/29
晴時々曇一時雨,1995/6/30
雨後曇,1995/7/1
曇一時雨,1995/7/2
曇後一時雨,1995/7/3
大雨,1995/7/4
雨,1995/7/5
曇時々雨,1995/7/6
曇後一時雨,1995/7/7
雨一時霧,1995/7/8
雨時々曇,1995/7/9
晴一時曇,1995/7/10
晴時々曇,1995/7/11
曇時々雨,1995/7/12
曇時々晴,1995/7/13
曇時々雨後晴,1995/7/14
晴一時曇,1995/7/15
曇時々雨,1995/7/16
曇時々雨,1995/7/17
曇時々雨,1995/7/18
晴時々曇,1995/7/19
雨時々曇,1995/7/20
雨一時曇,1995/7/21
曇時々雨,1995/7/22
曇時々晴,1995/7/23
晴,1995/7/24
晴後一時曇,1995/7/25
晴一時曇,1995/7/26
晴,1995/7/27
晴,1995/7/28
快晴,1995/7/29
晴,1995/7/30
晴,1995/7/31
晴,1995/8/1
曇後一時雨、雷を伴う,1995/8/2
晴,1995/8/3
晴後一時雨,1995/8/4
晴時々曇後一時雨,1995/8/5
晴一時曇,1995/8/6
曇後晴,1995/8/7
晴,1995/8/8
晴一時曇,1995/8/9
晴後曇一時雨、雷を伴う,1995/8/10
晴後一時曇,1995/8/11
晴時々曇一時雨,1995/8/12
晴一時曇,1995/8/13
晴,1995/8/14
晴,1995/8/15
晴後一時雨、雷を伴う,1995/8/16
晴一時雨,1995/8/17
晴一時曇,1995/8/18
晴,1995/8/19
晴,1995/8/20
晴,1995/8/21
曇後雨、雷を伴う,1995/8/22
曇一時晴,1995/8/23
晴,1995/8/24
晴,1995/8/25
晴,1995/8/26
晴,1995/8/27
晴,1995/8/28
晴時々曇,1995/8/29
晴時々曇,1995/8/30
曇時々雨,1995/8/31
晴一時曇,1995/9/1
晴,1995/9/2
曇時々晴,1995/9/3
曇一時晴,1995/9/4
晴時々曇一時雨,1995/9/5
曇,1995/9/6
晴後曇,1995/9/7
曇一時雨後晴,1995/9/8
晴一時曇,1995/9/9
曇一時雨,1995/9/10
晴一時雨,1995/9/11
晴,1995/9/12
晴後一時曇,1995/9/13
曇後一時雨,1995/9/14
雨時々曇,1995/9/15
雨一時曇,1995/9/16
暴風雨,1995/9/17
晴一時曇,1995/9/18
曇時々晴,1995/9/19
晴,1995/9/20
晴,1995/9/21
曇,1995/9/22
曇,1995/9/23
雨時々曇,1995/9/24
晴,1995/9/25
雨一時曇,1995/9/26
曇一時雨後晴,1995/9/27
晴時々曇,1995/9/28
曇一時晴,1995/9/29
曇,1995/9/30
曇一時晴,1995/10/1
雨一時曇後晴,1995/10/2
晴後一時曇,1995/10/3
曇一時雨,1995/10/4
曇後一時雨,1995/10/5
曇,1995/10/6
曇一時雨,1995/10/7
雨,1995/10/8
曇一時雨,1995/10/9
曇時々晴,1995/10/10
晴後曇一時雨,1995/10/11
曇時々雨,1995/10/12
曇一時雨後晴,1995/10/13
晴,1995/10/14
晴,1995/10/15
曇一時雨後晴,1995/10/16
晴,1995/10/17
晴一時曇,1995/10/18
曇一時晴,1995/10/19
曇後晴,1995/10/20
快晴,1995/10/21
曇後晴一時雨,1995/10/22
快晴,1995/10/23
曇,1995/10/24
晴一時雨,1995/10/25
晴,1995/10/26
晴,1995/10/27
晴後曇,1995/10/28
曇,1995/10/29
晴一時曇,1995/10/30
曇,1995/10/31
晴,1995/11/1
快晴,1995/11/2
快晴,1995/11/3
晴後一時曇,1995/11/4
快晴,1995/11/5
晴後曇,1995/11/6
晴後曇,1995/11/7
晴一時曇,1995/11/8
晴,1995/11/9
晴,1995/11/10
晴,1995/11/11
晴時々曇,1995/11/12
晴一時曇,1995/11/13
曇,1995/11/14
晴一時雨,1995/11/15
曇時々晴,1995/11/16
快晴,1995/11/17
快晴,1995/11/18
晴,1995/11/19
雨時々曇、雷を伴う,1995/11/20
曇,1995/11/21
曇時々雨,1995/11/22
曇時々晴,1995/11/23
曇一時雨後晴,1995/11/24
晴,1995/11/25
晴一時雨,1995/11/26
快晴,1995/11/27
快晴,1995/11/28
晴,1995/11/29
晴,1995/11/30
晴,1995/12/1
快晴,1995/12/2
晴,1995/12/3
曇一時雨後晴,1995/12/4
晴,1995/12/5
快晴,1995/12/6
晴,1995/12/7
晴後一時曇,1995/12/8
快晴,1995/12/9
晴,1995/12/10
晴,1995/12/11
晴時々曇,1995/12/12
晴,1995/12/13
晴,1995/12/14
晴,1995/12/15
晴後曇,1995/12/16
快晴,1995/12/17
晴,1995/12/18
雨一時曇後晴、みぞれを伴う,1995/12/19
晴時々曇,1995/12/20
晴,1995/12/21
晴,1995/12/22
晴,1995/12/23
晴,1995/12/24
晴,1995/12/25
晴,1995/12/26
快晴,1995/12/27
晴,1995/12/28
曇一時雨後晴,1995/12/29
快晴,1995/12/30
晴,1995/12/31
快晴,1996/1/1
晴後曇一時雨,1996/1/2
晴,1996/1/3
快晴,1996/1/4
晴,1996/1/5
快晴,1996/1/6
晴,1996/1/7
晴後時々雨,1996/1/8
晴,1996/1/9
晴,1996/1/10
快晴,1996/1/11
快晴,1996/1/12
快晴,1996/1/13
晴後一時曇,1996/1/14
晴,1996/1/15
曇時々晴,1996/1/16
晴後曇,1996/1/17
曇,1996/1/18
曇後みぞれ,1996/1/19
雪一時雨後曇,1996/1/20
晴一時曇,1996/1/21
曇後一時雨,1996/1/22
曇一時雨,1996/1/23
曇後晴,1996/1/24
晴,1996/1/25
晴時々曇,1996/1/26
晴,1996/1/27
晴,1996/1/28
晴,1996/1/29
晴,1996/1/30
晴,1996/1/31
晴一時曇,1996/2/1
晴一時雪,1996/2/2
快晴,1996/2/3
晴,1996/2/4
快晴,1996/2/5
晴,1996/2/6
快晴,1996/2/7
晴,1996/2/8
晴後曇一時雨,1996/2/9
晴,1996/2/10
快晴,1996/2/11
晴一時曇,1996/2/12
曇時々晴,1996/2/13
晴,1996/2/14
晴時々曇,1996/2/15
雨後みぞれ一時雪,1996/2/16
雪,1996/2/17
雪一時曇,1996/2/18
晴後曇,1996/2/19
晴,1996/2/20
晴,1996/2/21
晴,1996/2/22
晴,1996/2/23
快晴,1996/2/24
曇一時雨,1996/2/25
曇,1996/2/26
曇一時雨,1996/2/27
快晴,1996/2/28
晴後曇,1996/2/29
雨後曇一時晴,1996/3/1
晴,1996/3/2
晴,1996/3/3
晴一時雨,1996/3/4
晴,1996/3/5
晴,1996/3/6
晴後曇一時雨,1996/3/7
霧雨時々曇,1996/3/8
晴後一時曇,1996/3/9
晴,1996/3/10
晴時々曇,1996/3/11
晴,1996/3/12
曇時々晴,1996/3/13
晴,1996/3/14
雨時々曇,1996/3/15
晴,1996/3/16
雨時々曇,1996/3/17
曇,1996/3/18
曇後一時晴,1996/3/19
曇,1996/3/20
晴時々曇,1996/3/21
雨後晴,1996/3/22
曇一時晴,1996/3/23
曇時々晴,1996/3/24
曇時々雨,1996/3/25
曇後時々晴,1996/3/26
曇,1996/3/27
晴一時曇,1996/3/28
曇時々晴,1996/3/29
雨一時曇,1996/3/30
晴,1996/3/31
曇後雨,1996/4/1
曇時々雨,1996/4/2
晴一時曇,1996/4/3
晴,1996/4/4
晴後一時曇,1996/4/5
晴,1996/4/6
曇後晴,1996/4/7
曇時々晴一時雨,1996/4/8
晴後一時曇,1996/4/9
曇時々晴,1996/4/10
曇一時雨,1996/4/11
晴,1996/4/12
晴,1996/4/13
晴,1996/4/14
曇一時雨後晴,1996/4/15
大雨,1996/4/16
晴,1996/4/17
曇一時雨後晴,1996/4/18
曇後一時雨,1996/4/19
雨後曇,1996/4/20
晴後曇,1996/4/21
曇一時雨後晴,1996/4/22
快晴,1996/4/23
快晴,1996/4/24
晴,1996/4/25
晴,1996/4/26
晴一時雨,1996/4/27
晴,1996/4/28
晴,1996/4/29
曇,1996/4/30
曇時々雨,1996/5/1
雨時々曇,1996/5/2
晴後一時曇,1996/5/3
曇一時晴,1996/5/4
雨後晴,1996/5/5
晴時々曇,1996/5/6
曇時々晴,1996/5/7
曇一時雨,1996/5/8
大雨一時曇,1996/5/9
晴一時曇,1996/5/10
晴一時曇,1996/5/11
曇時々晴一時雨,1996/5/12
曇一時雨,1996/5/13
曇時々晴,1996/5/14
晴,1996/5/15
晴,1996/5/16
晴後曇,1996/5/17
曇,1996/5/18
晴,1996/5/19
晴時々曇,1996/5/20
晴,1996/5/21
雨時々曇,1996/5/22
曇時々晴一時雨、雷を伴う,1996/5/23
晴一時曇,1996/5/24
快晴,1996/5/25
晴,1996/5/26
薄曇,1996/5/27
曇時々晴,1996/5/28
曇,1996/5/29
曇,1996/5/30
晴,1996/5/31
晴後一時曇,1996/6/1
晴,1996/6/2
晴一時曇,1996/6/3
晴一時雨,1996/6/4
晴,1996/6/5
晴,1996/6/6
晴,1996/6/7
曇,1996/6/8
曇一時雨,1996/6/9
曇時々雨,1996/6/10
曇時々雨,1996/6/11
曇,1996/6/12
曇一時雨,1996/6/13
雨一時曇,1996/6/14
曇一時雨後晴,1996/6/15
晴,1996/6/16
曇,1996/6/17
曇時々雨,1996/6/18
曇後晴,1996/6/19
薄曇,1996/6/20
曇,1996/6/21
曇一時雨,1996/6/22
曇,1996/6/23
曇一時雨,1996/6/24
曇時々雨,1996/6/25
雨一時曇,1996/6/26
曇,1996/6/27
曇一時晴,1996/6/28
晴後一時曇,1996/6/29
晴時々曇一時雨,1996/6/30
曇一時雨,1996/7/1
曇時々晴,1996/7/2
晴後一時曇,1996/7/3
晴,1996/7/4
曇時々雨,1996/7/5
晴,1996/7/6
曇時々雨,1996/7/7
雨時々曇,1996/7/8
大雨,1996/7/9
大雨,1996/7/10
晴,1996/7/11
晴,1996/7/12
晴,1996/7/13
晴,1996/7/14
晴後一時雨、雷を伴う,1996/7/15
晴一時曇,1996/7/16
晴,1996/7/17
晴,1996/7/18
晴,1996/7/19
曇,1996/7/20
雨後曇,1996/7/21
曇一時霧雨,1996/7/22
雨一時曇,1996/7/23
曇一時雨,1996/7/24
晴,1996/7/25
晴,1996/7/26
晴,1996/7/27
晴,1996/7/28
晴後曇,1996/7/29
曇,1996/7/30
晴,1996/7/31
晴一時曇,1996/8/1
晴後一時曇,1996/8/2
曇,1996/8/3
晴一時曇,1996/8/4
晴後曇一時雨,1996/8/5
晴一時曇,1996/8/6
晴後曇,1996/8/7
曇一時晴,1996/8/8
晴時々曇,1996/8/9
晴一時曇,1996/8/10
曇時々晴,1996/8/11
曇一時雨後晴,1996/8/12
曇後一時雨,1996/8/13
晴,1996/8/14
晴時々曇一時雨,1996/8/15
晴一時曇,1996/8/16
曇時々晴,1996/8/17
晴一時雨,1996/8/18
晴一時曇,1996/8/19
曇,1996/8/20
晴後曇,1996/8/21
晴一時曇,1996/8/22
曇,1996/8/23
曇一時雨,1996/8/24
曇一時晴,1996/8/25
曇一時晴,1996/8/26
曇一時雨,1996/8/27
曇時々雨,1996/8/28
曇一時雨,1996/8/29
曇,1996/8/30
曇一時雨,1996/8/31
曇一時雨後時々晴,1996/9/1
曇後時々雨、雷を伴う,1996/9/2
晴一時曇,1996/9/3
晴時々曇,1996/9/4
晴一時曇,1996/9/5
曇一時晴,1996/9/6
曇一時雨,1996/9/7
晴一時曇,1996/9/8
雨一時曇,1996/9/9
曇一時雨後晴,1996/9/10
晴,1996/9/11
晴,1996/9/12
曇,1996/9/13
雨,1996/9/14
晴時々曇一時雨,1996/9/15
晴,1996/9/16
曇時々晴,1996/9/17
晴時々曇,1996/9/18
晴,1996/9/19
曇時々晴,1996/9/20
曇一時雨,1996/9/21
暴風雨,1996/9/22
曇一時晴,1996/9/23
曇時々晴,1996/9/24
曇後時々雨,1996/9/25
雨時々曇,1996/9/26
曇一時雨、雷を伴う,1996/9/27
晴,1996/9/28
晴時々曇,1996/9/29
雨,1996/9/30
雨時々曇,1996/10/1
晴,1996/10/2
曇時々晴,1996/10/3
曇一時雨後時々晴,1996/10/4
曇後晴,1996/10/5
曇一時晴,1996/10/6
晴時々曇,1996/10/7
雨,1996/10/8
曇一時雨,1996/10/9
曇時々晴,1996/10/10
曇一時雨,1996/10/11
曇,1996/10/12
晴時々曇,1996/10/13
曇後雨,1996/10/14
晴一時曇,1996/10/15
晴,1996/10/16
晴,1996/10/17
晴,1996/10/18
晴一時曇,1996/10/19
晴時々曇一時雨,1996/10/20
晴,1996/10/21
晴,1996/10/22
晴一時曇,1996/10/23
晴時々曇一時雨,1996/10/24
曇時々雨,1996/10/25
曇一時雨,1996/10/26
晴,1996/10/27
曇時々雨,1996/10/28
晴,1996/10/29
晴,1996/10/30
曇一時晴,1996/10/31
雨一時曇,1996/11/1
雨一時曇,1996/11/2
曇,1996/11/3
曇時々晴,1996/11/4
雨時々曇,1996/11/5
晴,1996/11/6
晴後一時曇,1996/11/7
雨,1996/11/8
曇一時雨,1996/11/9
曇,1996/11/10
曇後雨,1996/11/11
曇一時雨,1996/11/12
晴一時雨,1996/11/13
曇時々晴,1996/11/14
晴,1996/11/15
晴,1996/11/16
晴,1996/11/17
曇一時雨,1996/11/18
晴,1996/11/19
曇後時々雨,1996/11/20
晴,1996/11/21
晴,1996/11/22
曇時々晴,1996/11/23
曇時々晴,1996/11/24
晴,1996/11/25
晴後一時曇,1996/11/26
雨時々曇,1996/11/27
曇時々晴,1996/11/28
曇一時晴,1996/11/29
曇時々晴一時雨,1996/11/30
晴一時曇,1996/12/1
快晴,1996/12/2
快晴,1996/12/3
晴後薄曇,1996/12/4
雨一時曇,1996/12/5
曇時々晴一時雨,1996/12/6
晴後一時曇,1996/12/7
快晴,1996/12/8
晴後曇,1996/12/9
晴時々曇,1996/12/10
晴,1996/12/11
晴一時曇,1996/12/12
曇一時雨,1996/12/13
晴一時雨,1996/12/14
晴時々曇,1996/12/15
晴一時曇,1996/12/16
晴後曇,1996/12/17
曇時々雨,1996/12/18
晴一時曇,1996/12/19
晴,1996/12/20
晴後薄曇,1996/12/21
快晴,1996/12/22
快晴,1996/12/23
曇後晴,1996/12/24
快晴,1996/12/25
晴後曇,1996/12/26
晴,1996/12/27
快晴,1996/12/28
晴一時曇,1996/12/29
快晴,1996/12/30
晴,1996/12/31
晴,1997/1/1
晴,1997/1/2
晴,1997/1/3
晴後一時曇,1997/1/4
晴後一時雨,1997/1/5
快晴,1997/1/6
快晴,1997/1/7
晴一時曇,1997/1/8
晴,1997/1/9
晴,1997/1/10
快晴,1997/1/11
快晴,1997/1/12
快晴,1997/1/13
晴後一時曇,1997/1/14
晴,1997/1/15
晴時々曇,1997/1/16
快晴,1997/1/17
晴,1997/1/18
晴後一時曇,1997/1/19
晴,1997/1/20
晴,1997/1/21
晴,1997/1/22
晴後一時曇,1997/1/23
曇一時晴後雨,1997/1/24
晴一時雪,1997/1/25
晴,1997/1/26
快晴,1997/1/27
快晴,1997/1/28
晴一時曇,1997/1/29
晴,1997/1/30
曇一時晴,1997/1/31
晴,1997/2/1
晴後一時曇,1997/2/2
雨後曇,1997/2/3
快晴,1997/2/4
晴,1997/2/5
曇一時雨,1997/2/6
晴,1997/2/7
曇一時雨,1997/2/8
晴,1997/2/9
晴,1997/2/10
曇時々晴一時雨,1997/2/11
晴,1997/2/12
晴,1997/2/13
晴,1997/2/14
曇時々晴,1997/2/15
雨後曇,1997/2/16
曇時々晴,1997/2/17
晴時々曇,1997/2/18
晴,1997/2/19
快晴,1997/2/20
晴,1997/2/21
晴,1997/2/22
快晴,1997/2/23
晴一時曇,1997/2/24
晴,1997/2/25
晴後曇,1997/2/26
曇一時雨後晴,1997/2/27
曇一時晴,1997/2/28
曇一時雨,1997/3/1
曇,1997/3/2
曇後一時雨,1997/3/3
晴一時曇,1997/3/4
快晴,1997/3/5
曇一時雨後晴,1997/3/6
晴,1997/3/7
晴一時曇,1997/3/8
快晴,1997/3/9
晴後曇,1997/3/10
晴,1997/3/11
晴,1997/3/12
曇一時晴,1997/3/13
晴,1997/3/14
曇時々雨,1997/3/15
雨,1997/3/16
晴後一時曇,1997/3/17
晴後一時曇,1997/3/18
曇,1997/3/19
晴後時々曇,1997/3/20
晴,1997/3/21
雨時々曇,1997/3/22
雨一時曇,1997/3/23
晴,1997/3/24
晴,1997/3/25
晴,1997/3/26
雨一時曇,1997/3/27
晴,1997/3/28
曇後一時雨,1997/3/29
晴,1997/3/30
晴一時曇,1997/3/31
晴一時曇,1997/4/1
曇,1997/4/2
雨時々曇,1997/4/3
曇一時雨後時々晴,1997/4/4
雨後曇,1997/4/5
雨一時曇,1997/4/6
雨時々曇、雷を伴う,1997/4/7
晴,1997/4/8
晴後薄曇,1997/4/9
晴,1997/4/10
晴後一時曇,1997/4/11
晴,1997/4/12
晴,1997/4/13
晴,1997/4/14
曇後一時雨,1997/4/15
晴時々曇,1997/4/16
晴一時曇,1997/4/17
晴時々曇,1997/4/18
曇時々雨後一時晴,1997/4/19
晴時々曇,1997/4/20
曇時々晴,1997/4/21
曇時々雨後一時晴,1997/4/22
雨時々曇,1997/4/23
晴,1997/4/24
快晴,1997/4/25
快晴,1997/4/26
晴,1997/4/27
曇後雨,1997/4/28
晴,1997/4/29
晴後時々雨,1997/4/30
晴,1997/5/1
晴後曇,1997/5/2
曇後時々雨,1997/5/3
曇一時雨後晴,1997/5/4
曇後晴,1997/5/5
曇時々晴,1997/5/6
晴後曇,1997/5/7
曇後一時雨、大風を伴う,1997/5/8
曇時々雨後一時晴,1997/5/9
晴,1997/5/10
晴,1997/5/11
晴,1997/5/12
曇,1997/5/13
雨,1997/5/14
曇一時雨,1997/5/15
曇時々晴、霧を伴う,1997/5/16
曇一時雨,1997/5/17
晴,1997/5/18
曇後雨,1997/5/19
曇時々雨,1997/5/20
晴後一時曇,1997/5/21
晴後曇一時雨,1997/5/22
曇一時雨,1997/5/23
曇後大雨,1997/5/24
晴,1997/5/25
晴後一時曇,1997/5/26
曇時々晴後一時雨,1997/5/27
晴,1997/5/28
晴後一時曇,1997/5/29
晴一時雨,1997/5/30
曇時々晴,1997/5/31
晴,1997/6/1
曇,1997/6/2
晴後一時曇,1997/6/3
曇時々雨,1997/6/4
晴一時曇,1997/6/5
曇時々雨、雷を伴う,1997/6/6
晴,1997/6/7
曇,1997/6/8
雨一時曇,1997/6/9
晴一時曇,1997/6/10
雨時々曇,1997/6/11
晴時々曇,1997/6/12
晴後一時曇,1997/6/13
晴,1997/6/14
曇,1997/6/15
曇一時雨,1997/6/16
曇時々晴,1997/6/17
雨時々曇,1997/6/18
曇一時雨,1997/6/19
大雨一時曇,1997/6/20
晴後曇,1997/6/21
曇一時雨,1997/6/22
雨後曇,1997/6/23
晴,1997/6/24
晴後一時曇,1997/6/25
晴,1997/6/26
晴,1997/6/27
曇時々雨,1997/6/28
曇一時雨後晴,1997/6/29
晴,1997/6/30
薄曇,1997/7/1
曇時々雨,1997/7/2
晴,1997/7/3
晴時々曇,1997/7/4
快晴,1997/7/5
快晴,1997/7/6
晴,1997/7/7
晴,1997/7/8
晴後薄曇,1997/7/9
雨一時曇,1997/7/10
雨時々曇,1997/7/11
雨一時曇,1997/7/12
曇時々雨,1997/7/13
曇時々晴一時雨,1997/7/14
曇時々晴,1997/7/15
薄曇,1997/7/16
雨時々曇、雷を伴う,1997/7/17
曇,1997/7/18
晴,1997/7/19
晴,1997/7/20
晴,1997/7/21
晴,1997/7/22
曇後時々晴,1997/7/23
曇後晴,1997/7/24
曇一時晴,1997/7/25
曇一時雨,1997/7/26
曇時々晴一時雨,1997/7/27
曇一時雨,1997/7/28
曇,1997/7/29
大雨,1997/7/30
曇一時雨,1997/7/31
晴,1997/8/1
晴,1997/8/2
曇後晴,1997/8/3
晴,1997/8/4
雨時々曇,1997/8/5
曇,1997/8/6
曇時々晴,1997/8/7
曇時々雨,1997/8/8
晴,1997/8/9
快晴,1997/8/10
曇時々晴,1997/8/11
曇一時雨,1997/8/12
晴時々曇,1997/8/13
雨後曇,1997/8/14
曇時々雨,1997/8/15
曇一時雨,1997/8/16
曇後一時晴,1997/8/17
曇,1997/8/18
曇一時晴,1997/8/19
薄曇,1997/8/20
曇時々晴,1997/8/21
曇後晴,1997/8/22
曇後一時雨、雷を伴う,1997/8/23
晴,1997/8/24
曇,1997/8/25
曇一時雨,1997/8/26
晴,1997/8/27
晴,1997/8/28
晴,1997/8/29
晴一時雨,1997/8/30
晴後曇,1997/8/31
晴,1997/9/1
晴,1997/9/2
晴,1997/9/3
曇後時々雨,1997/9/4
曇一時雨後時々晴,1997/9/5
曇一時晴,1997/9/6
